Id,Category
HW00003311,8
HW00000233,8
HW00006972,8
HW00004576,8
HW00007302,8
HW00004520,8
HW00004699,8
HW00002176,8
HW00002018,8
HW00002413,8
HW00006398,8
HW00005968,8
HW00003722,8
HW00005371,8
HW00000740,8
HW00000573,8
HW00006618,8
HW00006628,8
HW00006269,8
HW00006221,8
HW00002170,8
HW00001265,8
HW00004790,8
HW00006341,8
HW00001703,8
HW00000927,8
HW00006355,8
HW00001037,8
HW00006168,8
HW00001171,8
HW00000616,8
HW00005803,8
HW00000458,8
HW00001436,8
HW00005418,8
HW00000765,8
HW00001274,8
HW00006127,8
HW00005689,8
HW00003065,8
HW00004821,8
HW00003002,8
HW00005010,8
HW00000081,8
HW00005466,8
HW00000433,8
HW00005593,8
HW00007465,8
HW00007001,8
HW00005141,8
HW00007332,8
HW00003835,8
HW00004464,8
HW00007917,8
HW00000851,8
HW00007128,8
HW00003650,8
HW00003246,8
HW00005916,8
HW00006647,8
HW00003120,8
HW00001900,8
HW00001659,8
HW00004043,8
HW00007656,8
HW00006045,8
HW00004174,8
HW00002789,8
HW00000962,8
HW00001872,8
HW00006965,8
HW00005419,8
HW00000241,8
HW00004952,8
HW00002494,8
HW00007306,8
HW00007348,8
HW00005078,8
HW00005970,8
HW00002136,8
HW00005981,8
HW00005873,8
HW00007589,8
HW00005410,8
HW00006280,8
HW00001661,8
HW00000716,8
HW00000042,8
HW00000065,8
HW00006457,8
HW00002233,8
HW00007051,8
HW00007588,8
HW00002005,8
HW00006842,8
HW00006494,8
HW00004606,8
HW00005398,8
HW00005046,8
HW00001511,8
HW00002694,8
HW00002728,8
HW00005093,8
HW00007766,8
HW00003247,8
HW00003696,8
HW00005357,8
HW00006510,8
HW00005405,8
HW00006678,8
HW00003684,8
HW00002733,8
HW00003801,8
HW00003136,8
HW00002382,8
HW00007938,8
HW00007205,8
HW00005294,8
HW00001348,8
HW00002569,8
HW00000258,8
HW00001493,8
HW00001475,8
HW00000879,8
HW00003179,8
HW00007923,8
HW00003597,8
HW00005474,8
HW00004078,8
HW00004458,8
HW00004982,8
HW00002087,8
HW00007491,8
HW00000048,8
HW00002764,8
HW00006999,8
HW00004591,8
HW00004348,8
HW00003818,8
HW00000816,8
HW00007464,8
HW00000864,8
HW00006257,8
HW00005031,8
HW00000972,8
HW00004501,8
HW00002250,8
HW00003447,8
HW00001253,8
HW00002200,8
HW00006157,8
HW00007273,8
HW00005947,8
HW00000150,8
HW00003155,8
HW00006759,8
HW00004440,8
HW00004013,8
HW00007245,8
HW00001960,8
HW00005661,8
HW00007721,8
HW00007533,8
HW00007187,8
HW00003667,8
HW00007061,8
HW00001333,8
HW00003909,8
HW00006482,8
HW00005464,8
HW00005615,8
HW00001500,8
HW00007839,8
HW00005625,8
HW00003204,8
HW00005191,8
HW00007833,8
HW00004863,8
HW00003534,8
HW00001145,8
HW00007708,8
HW00001454,8
HW00005863,8
HW00002625,8
HW00004137,8
HW00002974,8
HW00006728,8
HW00002046,8
HW00005536,8
HW00000084,8
HW00000633,8
HW00005109,8
HW00002595,8
HW00000174,8
HW00002202,8
HW00004944,8
HW00003856,8
HW00004747,8
HW00001365,8
HW00003023,8
HW00005281,8
HW00005263,8
HW00006223,8
HW00007739,8
HW00007823,8
HW00004986,8
HW00007875,8
HW00000365,8
HW00005547,8
HW00007580,8
HW00006767,8
HW00006386,8
HW00002404,8
HW00006385,8
HW00000151,8
HW00001701,8
HW00003728,8
HW00001369,8
HW00007377,8
HW00004527,8
HW00003555,8
HW00001455,8
HW00005558,8
HW00001785,8
HW00003566,8
HW00001313,8
HW00004917,8
HW00004028,8
HW00002511,8
HW00005233,8
HW00005249,8
HW00004883,8
HW00003087,8
HW00006411,8
HW00004804,8
HW00005580,8
HW00000089,8
HW00002128,8
HW00001638,8
HW00004264,8
HW00004848,8
HW00007195,8
HW00006389,8
HW00002941,8
HW00000857,8
HW00000548,8
HW00001482,8
HW00001308,8
HW00006811,8
HW00006856,8
HW00003083,8
HW00007827,8
HW00002115,8
HW00007313,8
HW00006694,8
HW00004489,8
HW00005925,8
HW00002808,8
HW00001393,8
HW00003610,8
HW00006170,8
HW00004402,8
HW00006343,8
HW00006970,8
HW00000833,8
HW00004047,8
HW00005885,8
HW00000255,8
HW00000662,8
HW00001979,8
HW00007353,8
HW00002067,8
HW00006488,8
HW00000847,8
HW00005519,8
HW00004197,8
HW00003773,8
HW00006978,8
HW00004404,8
HW00002753,8
HW00002025,8
HW00000391,8
HW00006956,8
HW00000488,8
HW00001839,8
HW00005524,8
HW00001726,8
HW00004416,8
HW00007776,8
HW00001750,8
HW00005107,8
HW00003905,8
HW00001821,8
HW00003695,8
HW00007055,8
HW00002366,8
HW00001289,8
HW00001602,8
HW00003994,8
HW00004550,8
HW00000121,8
HW00007268,8
HW00007884,8
HW00006836,8
HW00003458,8
HW00003024,8
HW00003719,8
HW00007453,8
HW00001596,8
HW00000941,8
HW00006538,8
HW00003626,8
HW00003007,8
HW00000038,8
HW00005900,8
HW00001339,8
HW00000330,8
HW00003568,8
HW00004180,8
HW00005271,8
HW00000316,8
HW00004506,8
HW00001065,8
HW00001139,8
HW00004147,8
HW00004715,8
HW00000854,8
HW00003064,8
HW00000421,8
HW00007451,8
HW00000143,8
HW00004845,8
HW00003632,8
HW00007781,8
HW00007542,8
HW00002803,8
HW00002773,8
HW00004956,8
HW00000440,8
HW00005380,8
HW00004035,8
HW00003031,8
HW00002090,8
HW00006699,8
HW00003068,8
HW00001971,8
HW00006514,8
HW00003111,8
HW00001953,8
HW00006358,8
HW00001293,8
HW00001241,8
HW00004812,8
HW00001680,8
HW00000835,8
HW00001032,8
HW00001245,8
HW00002779,8
HW00001904,8
HW00006260,8
HW00003271,8
HW00004139,8
HW00001406,8
HW00002648,8
HW00006690,8
HW00005660,8
HW00006852,8
HW00004962,8
HW00006489,8
HW00005736,8
HW00006576,8
HW00007078,8
HW00002464,8
HW00004434,8
HW00007924,8
HW00006006,8
HW00000140,8
HW00003677,8
HW00000053,8
HW00001577,8
HW00003449,8
HW00001294,8
HW00005178,8
HW00006497,8
HW00003825,8
HW00006501,8
HW00004259,8
HW00007585,8
HW00003498,8
HW00004325,8
HW00003248,8
HW00007186,8
HW00004873,8
HW00007896,8
HW00002639,8
HW00006272,8
HW00004316,8
HW00000570,8
HW00001108,8
HW00006877,8
HW00007596,8
HW00004642,8
HW00004593,8
HW00005527,8
HW00001654,8
HW00006083,8
HW00007637,8
HW00000157,8
HW00000850,8
HW00003599,8
HW00003676,8
HW00002619,8
HW00002806,8
HW00006688,8
HW00000403,8
HW00006479,8
